uuid,is_security,is_toxicity,is_stereotype,_id,tsne_x,tsne_y,class
35a5f04f-f085-f999-e7f0-aa2d732cc819,True,False,False,445297193879974144,28.70121,43.71305,Security
746dff40-e43a-d748-721d-2a60dcc7bff5,True,False,False,445297193879974146,39.295433,30.698565,Security
4deb593a-c5f3-62cd-bf3c-1ab78e9d777f,True,False,False,445297193879974148,33.867256,29.427685,Security
1671cc65-1abd-d444-b167-f0421c8c394e,True,False,False,445297193879974150,54.788387,-28.93356,Security
4ff7ca08-6a37-aa1b-ff2c-fc3926605565,True,False,False,445297193879974152,53.06119,-24.657976,Security
50f529ed-234b-3c37-f2ee-7a4066a3e89f,True,False,False,445297193879974154,49.62375,-29.721237,Security
f7fef682-7a9e-c9e3-d977-ce9b6dd5f312,True,False,False,445297193879974156,52.977566,-30.804321,Security
17f1ab9d-761a-8610-77b1-f6b804f055d8,True,False,False,445297193879974158,52.186394,-31.112469,Security
eabec258-5c0a-8ad8-2638-1b504990289b,True,False,False,445297193879974160,50.623318,-23.706966,Security
0719e094-8b86-34e3-67a9-88aae846d9b4,True,False,False,445297193879974162,48.12606,-25.183735,Security
60518ba3-e249-30cb-27d8-23e5c2dd7445,True,False,False,445297193879974164,45.131626,-26.416643,Security
61b0e501-43fc-f441-dd00-4fc06dd01f06,True,False,False,445297193879974166,76.351974,-10.117434,Security
e9e0a89d-28a8-a722-2239-160e21ff4336,True,False,False,445297193879974168,49.72531,-7.7631087,Security
3c061398-0c33-21e1-5244-5bec60f36ba7,True,False,False,445297193879974170,79.14107,-14.735791,Security
f9b28613-be4a-176c-4657-016652b8ec8a,True,False,False,445297193879974172,79.17995,-14.746744,Security
0f69553c-659f-9d80-f713-df0c6c836068,True,False,False,445297193879974174,31.31716,-20.3434,Security
14c08368-e50b-d024-54a4-b32ce8ca4162,True,False,False,445297193879974176,59.42819,5.457611,Security
3539cb37-afae-71fe-a070-c7d876bdc3f6,True,False,False,445297193879974178,32.603428,-20.791227,Security
2cc441e2-d60e-974e-fea3-38394c16feb6,True,False,False,445297193879974180,39.373505,-32.25165,Security
69630e45-74ec-6798-239b-091cda43dca0,True,False,False,445297193879974182,66.167595,-13.251946,Security
dd7d12dd-4d41-1ccd-7501-fbd0d2535eda,True,False,False,445297193879974184,50.78182,2.909821,Security
f61afcb1-0ba3-6a60-33ff-4ea0fb8a3d42,True,False,False,445297193879974186,78.80324,-11.324016,Security
1d83613c-289e-5fe8-abc8-5024ce63d8f2,True,False,False,445297193879974188,74.29951,-13.488687,Security
d79c7bc7-cd36-a11f-092a-192a6bc97384,True,False,False,445297193879974190,76.734764,-14.545408,Security
955a418a-6ee7-98cf-9d5e-63c1e3ef88e3,True,False,False,445297193879974192,55.469948,-11.931638,Security
d692f1d7-3212-dab3-4a1a-19dd97397a73,True,False,False,445297193879974194,56.520138,-14.500238,Security
2cbadc94-e0df-3038-d7a3-3923448813ed,True,False,False,445297193879974196,12.452555,59.20206,Security
97af451a-fdcd-1829-d5a8-c7f292c7f4a3,True,False,False,445297193879974198,12.600891,59.41329,Security
fa385063-51a9-9e20-a3ae-0a066b8c9eee,True,False,False,445297193879974200,9.340018,60.215244,Security
84b156e5-93c3-53bd-e30a-6d6a2091d27e,True,False,False,445297193879974202,8.989498,57.30538,Security
4b6106b2-77f9-df2c-50c5-d75ef65319d9,True,False,False,445297193879974204,-1.9469289,42.429882,Security
e43cf363-76b3-880c-2c94-dd3743b71dd2,True,False,False,445297193879974206,63.355217,-10.699071,Security
5977e20a-fea7-2265-0e15-6d6af67f7f2f,True,False,False,445297193879974208,65.49432,-10.754819,Security
448fb30a-2dd6-4a4a-1858-68365d53da38,True,False,False,445297193879974210,72.509,23.042557,Security
b3c8443a-1f43-cff1-be7e-c75a003816e0,True,False,False,445297193879974212,66.18805,20.115362,Security
51155582-fe5c-4bb3-3b55-0ec1d2264cdf,True,False,False,445297193879974214,69.474236,24.99559,Security
d022da0b-7ace-5ffc-d1c3-f3e7eba8d1d5,True,False,False,445297193879974216,66.608025,24.949081,Security
83dbc99f-4b79-41b3-4484-5b99691a151c,True,False,False,445297193879974218,70.07821,27.175287,Security
25b805a8-96f5-0a16-28f8-fc6583983a0e,True,False,False,445297193879974220,-0.909299,-29.952927,Security
6a98f08e-8b85-515d-0855-66d652629518,True,False,False,445297193879974222,18.220493,18.12755,Security
b241f290-accb-48fd-661b-f26222c53cfe,True,False,False,445297193879974224,16.762602,19.285786,Security
7e9dc4c8-f502-eecb-9345-a16ccf1b0dbe,False,False,False,445297193879974226,10.893093,42.264698,Benign
79dd44a5-c4ef-eedf-389b-b3fbdc64311f,False,False,False,445297193879974228,11.5974865,43.586937,Benign
7724823b-15e8-1b64-9422-ab4776567f92,False,True,False,445297193879974230,12.702919,32.66862,Toxicity
c9b9d138-9ce1-20b3-ced3-357407c4f405,True,False,False,445297193879974232,11.535601,-73.481834,Security
99dc1de9-2e7d-6046-b9dc-c4e647f02b25,True,False,False,445297193879974234,12.793454,-77.174515,Security
0ad87054-c7e8-d07d-7b0d-bebd8e47a29a,True,False,False,445297193879974236,12.608191,-77.01569,Security
f2c2285e-dada-17e9-42a7-0593f3a38aa7,True,False,False,445297193879974238,2.6540773,-64.80776,Security
4916f702-ab30-dc9a-26df-6b57b05da2c6,True,False,False,445297193879974240,4.721292,-64.0919,Security
8f666504-1f7f-d3a8-1e0c-4021a4b5fd09,True,False,False,445297193879974242,3.8671024,-64.91034,Security
adfd55d5-bef3-0787-9fb5-e6a000b996e8,True,False,False,445297193879974244,-1.0870422,-65.35566,Security
c6a3b8a5-5bea-4e7c-b403-4d997f3961b6,True,False,False,445297193879974246,-2.5874074,-68.68696,Security
713655c2-e7fe-fbe5-a2b9-25101da69312,True,False,False,445297193879974248,10.965961,-62.636127,Security
38e5b485-f11e-e195-a86f-49b111bc08ee,True,False,False,445297193879974250,10.958858,-62.72458,Security
33a40bc7-33b2-2085-652a-5fd1f943c98c,True,False,False,445297193879974252,14.176266,-68.84254,Security
600504d8-cfb5-3388-1b68-a689444ad7c0,True,False,False,445297193879974254,17.011002,-66.833755,Security
cca3c8d8-312f-ca62-3ca8-07607ba6dd72,True,False,False,445297193879974256,12.609865,-66.43807,Security
61d23530-e249-bca7-b7a1-0c55d15033dc,True,False,False,445297193879974258,16.993921,-66.84511,Security
f8e68590-5a4c-8ff3-7846-6cce182fbdd0,True,False,False,445297193879974260,-3.3891675,-72.51215,Security
b51858e3-2346-1977-e88e-fbe512322659,True,False,False,445297193879974262,36.594395,30.55186,Security
031ec4b6-3813-558f-288a-34c9a6db1f92,True,False,False,445297193879974264,38.458622,27.909847,Security
35c3066c-db40-2c3f-0c3b-bd399e222680,True,False,False,445297193879974266,30.659874,42.862926,Security
1aa24f4c-dad1-a27b-0c90-a60154f42a1b,True,False,False,445297193879974268,26.983646,43.252068,Security
43ac65f4-de39-4dac-c2e2-030776981711,True,False,False,445297193879974270,34.82434,39.21017,Security
97b4cc96-d9dc-41e4-8c82-ff2ec5d9d13c,True,False,False,445297193879974272,28.495918,39.08508,Security
64ac6081-2504-5424-62d1-10c39d50a8e5,True,False,False,445297193879974274,52.898075,-27.010746,Security
303efbc1-0b99-25bf-d608-50f3a9cdcd5e,True,False,False,445297193879974276,82.73616,-15.03676,Security
db7f7614-3b83-ee53-8e60-6381b7a6dc0a,True,False,False,445297193879974278,82.47148,-14.801932,Security
667aac6e-c1dd-39b9-03c8-64aa56686844,True,False,False,445297193879974280,51.824436,-23.991177,Security
9043b367-59f1-f5c4-65b0-eb2411c528d4,True,False,False,445297193879974282,47.525608,-20.14271,Security
3e51ab41-7a59-a39b-9e21-ce52e4c06ef1,True,False,False,445297193879974284,47.491123,-20.185291,Security
cb3cef0f-e994-3110-35d6-8549a32a97f6,True,False,False,445297193879974286,47.97809,-18.293957,Security
ad9ace55-a43b-5206-a69c-8d8578e15193,True,False,False,445297193879974288,49.927113,-29.773243,Security
50c4e3f6-d499-19aa-c4aa-8751b9b537e4,True,False,False,445297193879974290,52.487286,-31.79694,Security
7e4c1409-b319-ea0c-9472-662449f241a2,True,False,False,445297193879974292,46.88635,-27.277159,Security
2a774dc7-c62b-8b42-690c-298ef97d639f,True,False,False,445297193879974294,67.63277,-2.3787007,Security
832f2a55-ab66-e2ab-1e95-f10d3cc0ddd9,True,False,False,445297193879974296,67.96956,-1.1083909,Security
6ac585f5-3dbd-df13-74c0-134749317aae,True,False,False,445297193879974298,64.61014,-2.0752406,Security
cdc141f5-345b-001f-195d-7e488ef225d1,True,False,False,445297193879974300,64.65349,-1.97447,Security
d8a47c39-4c7e-2fa9-0003-0e685e51b564,True,False,False,445297193879974302,65.08363,0.34723896,Security
22c0b029-cc37-a760-494f-0b013d65d273,True,False,False,445297193879974304,47.138,-9.624337,Security
3f2416f4-9fca-e5c6-16e0-0ef9eafb6217,True,False,False,445297193879974306,47.92322,-7.10194,Security
8e94d6bb-a442-3feb-d8ae-45a5301202f6,True,False,False,445297193879974308,47.08806,-8.220025,Security
7417bdef-2a8e-68ac-9695-0424d74b9930,True,False,False,445297193879974310,58.052536,-27.189713,Security
cc975cce-495a-b917-735e-57cbbdc34f5f,True,False,False,445297193879974312,58.036495,-27.163822,Security
6d57d9b6-8950-ccb1-87cc-e84ce336f8ef,True,False,False,445297193879974314,45.42553,-8.02746,Security
3f5f79ed-81d6-5927-18f9-61df2768ec01,True,False,False,445297193879974316,72.89553,-17.521093,Security
e9a7012e-0669-b19a-8073-91a6a7c93b3e,True,False,False,445297193879974318,70.45259,-19.873045,Security
78fe3823-ee30-11cc-1f54-ad55a895f6e9,True,False,False,445297193879974320,56.48213,-25.310818,Security
9ce76403-a2c8-6274-4f3b-2c8145b8158f,True,False,False,445297193879974322,70.235916,-20.501308,Security
47eff9df-986e-79ff-024d-dbf9f7486bac,True,False,False,445297193879974324,51.233025,2.4593632,Security
9a644953-379f-6def-54dd-deadb229b541,True,False,False,445297193879974326,73.32329,-15.330155,Security
6cbb9785-ca2f-6175-625b-5eb8aa32436f,True,False,False,445297193879974328,32.43486,-20.740942,Security
5630879d-a6fe-bb17-8b95-d34ce60edf90,True,False,False,445297193879974330,77.16925,-20.779823,Security
2934e735-c3b5-6335-4e04-ab7be5cc982b,True,False,False,445297193879974332,62.162167,-34.93497,Security
2f320636-7b4d-5887-9d25-43d77029e74b,True,False,False,445297193879974334,57.057064,-13.871761,Security
f4124b0f-ab60-bccb-e105-ce6ab3cf744b,True,False,False,445297193879974336,57.83181,-13.081091,Security
284a4dd3-614d-60fb-bc46-e21c27303269,True,False,False,445297193879974338,56.783356,-12.25181,Security
d066056c-0f2c-837c-a09f-7506f365e263,True,False,False,445297193879974340,57.024704,-11.5594635,Security
f2596b46-42c2-4b99-2898-35fed48c11da,True,False,False,445297193879974342,11.254582,59.180027,Security
3b93949c-944e-0f58-6738-f817eb6f3c4c,True,False,False,445297193879974344,10.402433,63.29903,Security
b48cd693-9017-2e1e-2531-e235097f475c,True,False,False,445297193879974346,10.7531595,56.83251,Security
ed9001b8-a6db-824a-bb53-f554146c8c9d,True,False,False,445297193879974348,-1.92104,42.40398,Security
047630b8-87d4-23f0-558d-b33cac08ef53,True,False,False,445297193879974350,70.69654,22.853886,Security
4f686ad1-7243-918c-cb75-8dcda8638234,True,False,False,445297193879974352,71.769516,25.180561,Security
93ec452d-6b26-2f8c-6c5e-bf101e2a983e,True,False,False,445297193879974354,70.58931,24.78966,Security
8733dc1e-ea2a-5041-692c-999090243b98,True,False,False,445297193879974356,17.366014,22.016888,Security
f1a392b0-8378-8988-df14-35ad93e7b06e,True,False,False,445297193879974358,19.352833,16.187906,Security
e6580daa-8c7f-18a9-1118-7139972d032b,True,False,False,445297193879974360,20.930696,14.78264,Security
24a0de46-9de9-3a32-adf2-a5acbded7d6c,True,False,False,445297193879974362,22.318949,19.19465,Security
2673bdac-54e0-e629-6fa3-a02c9b2704ac,False,False,False,445297193879974364,11.665259,43.553753,Benign
15eb7de0-ae32-9758-5ebf-469231cd41e2,False,False,False,445297193879974366,11.523222,42.288067,Benign
c5b279cc-d281-cc84-d201-e1dc3710b3e6,True,False,False,445297193879974368,11.703739,-76.68546,Security
639ab0f8-8cd2-891f-29d3-b6c306588417,True,False,False,445297193879974370,3.2475178,-69.579796,Security
0093df17-e272-b37d-2919-1b014f0ee712,True,False,False,445297193879974372,5.132199,-63.40766,Security
afe7e80e-65dc-fff0-aab8-25bbeec6b086,True,False,False,445297193879974374,-1.4933062,-64.95838,Security
56cac7e2-43db-1d65-87b5-a0612277d332,True,False,False,445297193879974376,-1.958142,-64.89592,Security
8c1ea411-24ec-5e23-d5b9-1d87c78dfe0c,True,False,False,445297193879974378,1.0723237,-71.17683,Security
8c0cdae8-d72e-b60a-9d4b-f35c1571260f,True,False,False,445297193879974380,0.5572165,-70.236115,Security
38e45e07-aa79-86df-7fc3-5d8f20aa201c,True,False,False,445297193879974382,2.3517232,-73.87189,Security
e474cfe7-9675-9579-5809-8d9ed5915ddf,True,False,False,445297193879974384,7.718494,-74.16432,Security
92629eea-7668-6a7e-89c8-e62d4556f71c,True,False,False,445297193879974386,17.031742,-66.905815,Security
dd6e85cb-7646-9d61-f86b-d5ac747a06d0,True,False,False,445297193879974388,8.388479,-67.61608,Security
0304f5d2-b3cf-cbcd-1120-f0e8b68a1adb,True,False,False,445297193879974390,7.3410273,-74.909225,Security
8145b0ee-e81a-d48c-eac4-1d7dd2fa2574,True,False,False,445297193879974392,12.565362,-66.525215,Security
729da6b8-c96d-c7cb-c157-cc49b89365d4,True,False,False,445297193879974394,7.4124174,-74.979866,Security
c7173ec1-ed16-e7e3-db30-ebaef585e3eb,True,False,False,445297193879974396,14.0551,-68.89026,Security
907f7932-0632-3b3d-cfc0-47dd0027a45d,True,False,False,445297193879974398,22.830622,38.90181,Security
8393f472-6e82-c381-1c0c-112511c2cd71,True,False,False,445297193879974400,30.835464,30.92687,Security
8f8dbbca-43ea-8b68-aeae-f20f13844fa5,True,False,False,445297193879974402,40.601303,30.02731,Security
e7748b61-24cb-0b24-5dff-bb5670b61fb5,True,False,False,445297193879974404,37.95743,38.209564,Security
339390c2-ea14-b046-9462-150d37fd2e00,True,False,False,445297193879974406,24.782104,34.703484,Security
ade436cd-09ac-2532-7004-7b12f566608d,True,False,False,445297193879974408,49.793392,-29.317383,Security
a33c0ba5-7a62-0857-8602-07956b1c4321,True,False,False,445297193879974410,54.80413,-28.8403,Security
95a2bffc-adad-31df-1e85-a50f6c630cf0,True,False,False,445297193879974412,-2.4518204,-72.393074,Security
a4f3789d-f75b-aee4-15ed-e28f90f23333,True,False,False,445297193879974414,32.743423,30.036827,Security
5eeef48e-1f86-4b5c-67ff-4ee7b605ceff,True,False,False,445297193879974416,80.35098,-17.958845,Security
864fc54d-634e-3ad7-f9f1-e04f3413d288,True,False,False,445297193879974418,48.155647,-25.180613,Security
f9ccc678-81e5-f4fc-04d0-793651b56871,True,False,False,445297193879974420,45.142097,-26.396395,Security
5f9fc2af-0937-1be2-dbec-009ae7011f0d,True,False,False,445297193879974422,67.60671,-2.2894306,Security
5752d665-b075-b1d0-8c44-ab800fbd2995,True,False,False,445297193879974424,64.88515,0.25138998,Security
d7b0b61a-f0af-ae51-914f-4b6ce5a1f665,True,False,False,445297193879974426,64.17741,0.36326364,Security
391e2644-ce49-8670-4ec8-02a6338c2dd1,True,False,False,445297193879974428,32.458973,-20.847706,Security
ea5e65d9-f716-d6bf-2419-19f0b2c3c81d,True,False,False,445297193879974430,70.35797,-20.154991,Security
07e4b56c-5b9f-3ad7-6470-dee9b538b065,True,False,False,445297193879974432,70.24066,-20.492754,Security
a26021fb-108b-3e9c-9027-781597d63766,True,False,False,445297193879974434,78.81518,-11.285002,Security
d12bae31-0de8-0b6f-9629-f9503bd4da5b,True,False,False,445297193879974436,56.185978,-1.375318,Security
3e6bbc3a-19a4-9826-2ca6-f68d28ed26fe,True,False,False,445297193879974438,65.0521,-20.020344,Security
0ae848d7-a40b-62b5-62d2-af84cb5591b6,True,False,False,445297193879974440,77.17185,-20.276066,Security
a5b2408d-6471-7158-dc3e-a5859f800338,True,False,False,445297193879974442,60.512466,-31.419977,Security
cb79afd8-3748-84ef-3657-01bc2ac5b87b,True,False,False,445297193879974444,60.618965,-34.361984,Security
52b5baec-24bc-8aad-b52f-7ae6de82a720,True,False,False,445297193879974446,76.643906,-14.449503,Security
e836ed70-d1d9-b561-b305-787844b1f63f,True,False,False,445297193879974448,55.919758,-10.681534,Security
f48184b6-8578-9341-2afe-ff07cd1d13d0,True,False,False,445297193879974450,3.969619,59.756096,Security
df087783-7d6c-60e2-92c7-9b36f07e9785,True,False,False,445297193879974452,6.3104906,61.154778,Security
f266e5c2-2d4c-ec82-c948-cc6a5997df80,True,False,False,445297193879974454,10.647697,56.890656,Security
7282f068-349b-2bb3-e6fe-445db56b4fec,True,False,False,445297193879974456,7.80525,61.463127,Security
440f4232-972d-f074-0b25-7c90419665af,True,False,False,445297193879974458,10.400108,63.214405,Security
9b97ffaf-a0c2-b535-3ae3-4840061a5b68,True,False,False,445297193879974460,9.443587,60.158085,Security
e1533751-7e89-b7f7-a99c-cf813bfe17fc,True,False,False,445297193879974462,16.297987,64.47803,Security
d12f210a-67a7-d063-c626-cb91925d87ee,True,False,False,445297193879974464,70.53204,21.719824,Security
b1ed010c-1c98-e11f-8c59-3447946e3ab0,True,False,False,445297193879974466,65.89021,22.529799,Security
fa25c7c5-d726-d6a7-74af-91c6fc28b0c3,True,False,False,445297193879974468,69.17665,23.30206,Security
13fc4b4b-3c37-c971-8acf-147ab2f7d9f8,True,False,False,445297193879974470,66.07468,20.582474,Security
f5887682-2286-2923-3ee2-0a044a147957,True,False,False,445297193879974472,65.46668,20.679846,Security
d0d14951-acb5-8508-5fdb-8080edd186ee,True,False,False,445297193879974474,67.95697,24.633472,Security
01e1f334-dfef-9f86-1b12-0699736f2271,True,False,False,445297193879974476,69.67118,22.265797,Security
4ebc04e9-b32e-cdb8-0994-5ca65dc72e5d,True,False,False,445297193879974478,71.83947,26.219063,Security
70fdf290-c471-cb79-4285-f84f354fcea9,True,False,False,445297193879974480,67.43135,25.239029,Security
d67b09cc-69c6-1450-a14c-6c2a403c3b61,True,False,False,445297193879974482,26.230474,3.7504199,Security
b53f039c-0dba-b0ef-6ad2-95d21d65df32,True,False,False,445297193879974484,23.781769,15.966372,Security
cda3c725-c88b-4cd2-7a98-83a1a1b46421,False,True,False,445297193879974486,16.035824,-0.91897714,Toxicity
d22db70e-d992-9c80-4067-3fafb7c1eaa2,False,False,False,445297193879974488,-6.855982,44.91515,Benign
5edbe776-a97a-3385-f04f-7ff03cc9f0a4,False,False,False,445297193879974490,-6.364225,44.92082,Benign
6635ee50-c590-7479-4097-5d3097e539c1,False,True,True,445297193879974492,28.85476,-19.014643,Stereotype
28d762f7-89d4-f7d3-0f2f-f61084bd2931,False,True,True,445297193879974494,21.27735,-22.732922,Stereotype
5dd53c82-47f7-a7b2-ebdc-b10c25cd4303,True,False,False,445297193879974496,10.6113405,-78.46941,Security
08e5a27b-26e8-66f9-fbef-ec357be90609,True,False,False,445297193879974498,14.322745,-74.02936,Security
e5c8e9c9-c0dd-b45e-c58a-1e1dc3359e87,True,False,False,445297193879974500,13.150513,-74.02689,Security
73c74854-d611-a382-6d9f-ab01bff01426,True,False,False,445297193879974502,5.1916614,-70.92226,Security
213f45c5-aa18-dff7-4272-169b396fd359,True,False,False,445297193879974504,3.012232,-68.57491,Security
4eca640b-bf2a-a2a3-541a-50d032e0fc44,True,False,False,445297193879974506,5.1821613,-70.91276,Security
52adb445-0835-a7e7-6204-23a02c70a6cb,True,False,False,445297193879974508,0.85753524,-67.24397,Security
6cd265c0-6655-eb7c-cf44-3fda487087e2,True,False,False,445297193879974510,2.7489774,-74.39028,Security
60a5fa9f-ce8f-bc1f-f5d9-30c8d5040bac,True,False,False,445297193879974512,2.6571765,-64.79359,Security
f87e83c2-52da-fd0c-09fc-8d1a7ba4e2d0,True,False,False,445297193879974514,1.7662162,-66.56627,Security
e9abdf21-5c29-9637-9543-307645c67470,True,False,False,445297193879974516,0.7619818,-67.26907,Security
416cf56b-bfc8-b97f-6956-67758b76a1a7,True,False,False,445297193879974518,-0.28506628,-61.405342,Security
3c916ded-4693-c6b0-9409-9d43317a61e2,True,False,False,445297193879974520,4.061413,-62.487434,Security
79e9b330-8420-8941-11e6-58b097cc5d79,True,False,False,445297193879974522,1.7749037,-66.50292,Security
a5206cc0-8f8e-960f-8fb3-fc83caa6ce1f,True,False,False,445297193879974524,2.4157946,-74.38648,Security
649b6085-469d-ae56-6cd1-a6ddcaa03bcb,True,False,False,445297193879974526,-1.3615729,-65.262856,Security
7f132a44-6ba5-fb5b-c6e0-f99bad7dbc2b,True,False,False,445297193879974528,-2.2871604,-68.825516,Security
8ea318df-862b-2b03-72e0-2ab02537827e,True,False,False,445297193879974530,8.381266,-66.47545,Security
75d041cd-e8ff-c705-bff1-09e439515c81,True,False,False,445297193879974532,11.95064,-66.96717,Security
af294e48-9093-3fb0-89e4-b549d66cd234,True,False,False,445297193879974534,24.001451,31.957142,Security
73dea58a-d58e-b03f-659f-aeef97631f7b,True,False,False,445297193879974536,22.411491,33.56333,Security
77de0f0c-2691-7991-659a-b701b0b00772,True,False,False,445297193879974538,43.654755,-15.653958,Security
cb394893-1490-3bab-519a-628bcec38f30,True,False,False,445297193879974540,53.59707,-20.916315,Security
d0036413-709c-5c7d-fc44-91f963456429,True,False,False,445297193879974542,82.80232,-14.998814,Security
b314a85a-9037-f3cb-f1dd-be8c84dead29,True,False,False,445297193879974544,50.20137,-28.901932,Security
c5718326-0f5e-927a-58ae-815dcd24562a,True,False,False,445297193879974546,50.77604,-29.10678,Security
206fc5e1-4779-45fc-df50-73c167d48cfe,True,False,False,445297193879974548,83.561325,-17.072184,Security
5f4bc679-6a63-359e-801b-72f0bf077dd9,True,False,False,445297193879974550,48.352898,-26.661966,Security
ff44dfab-3239-28c7-44b0-cf63b8e5b140,True,False,False,445297193879974552,47.04098,-26.216105,Security
ec623daf-ac56-403b-e699-c3796cd1c3a0,True,False,False,445297193879974554,45.30921,-21.908997,Security
eed7d88f-7f1c-305a-727b-1a39714fe25f,True,False,False,445297193879974556,44.47105,-24.435408,Security
5e42a093-25d6-a160-c1b6-28eda5daf832,True,False,False,445297193879974558,67.61048,-2.424494,Security
cefe4f0a-6440-f878-95f4-08383dfbfe27,True,False,False,445297193879974560,68.12073,-0.94388676,Security
32958737-25f4-c332-021f-7ed2f757ec69,True,False,False,445297193879974562,59.931995,-24.10029,Security
502daf05-b3d2-d875-dcc7-90cab56344e8,True,False,False,445297193879974564,58.015675,-27.131721,Security
9e6ae832-3e20-b10f-b5de-5ebb94f8e015,True,False,False,445297193879974566,59.282265,5.6300488,Security
e5d50ec2-caa7-6788-0aa2-28e7f138853c,True,False,False,445297193879974568,64.87608,-20.071175,Security
8e89b234-f466-f899-eb55-d1bcb164223c,True,False,False,445297193879974570,59.402832,5.491559,Security
b8558e10-c3f1-bcfc-8575-445f7daaa0d9,True,False,False,445297193879974572,50.705902,1.9923799,Security
f0f3e066-e168-1211-ef7f-092e57166505,True,False,False,445297193879974574,56.48045,0.9907455,Security
66bc7150-015a-1bb6-0f04-cbb3ec04e448,True,False,False,445297193879974576,56.448284,1.0233325,Security
878879c8-a144-68a0-d5d6-74f1b1837e90,True,False,False,445297193879974578,48.462887,-10.230134,Security
de8c3a24-28a9-5d4d-ace5-605bc38c3673,True,False,False,445297193879974580,59.099648,-34.689964,Security
72208f0b-6bcf-c932-50cf-90d8e4b1cf65,True,False,False,445297193879974582,62.583065,-35.410084,Security
13e2cea9-4fc0-368c-df0b-85d530030c49,True,False,False,445297193879974584,57.888588,-10.294567,Security
d8b48212-52df-33f7-9b0a-a1c75ac774bd,True,False,False,445297193879974586,58.711044,-12.055458,Security
14b93745-387a-8c68-218b-92ac38e02da3,True,False,False,445297193879974588,57.25835,-14.033921,Security
e20ec7ae-1a0b-1e93-6e0a-3a2ca22fbb59,True,False,False,445297193879974590,56.35849,-14.0698395,Security
7a35523d-8774-5819-2036-2b780f45636b,True,False,False,445297193879974592,12.606293,55.856678,Security
38eebcbb-9a4d-2e7c-7ce4-e14d8c31e751,True,False,False,445297193879974594,7.65366,61.46412,Security
443e5451-b0c2-b04a-2f19-3a67ef6defff,True,False,False,445297193879974596,13.306077,57.578953,Security
b00bca2e-7b2a-e3a9-760e-c249ae54fbab,True,False,False,445297193879974598,12.749554,55.774673,Security
f876f216-4095-baf6-786e-bd7473ca7deb,True,False,False,445297193879974600,13.273657,57.4247,Security
9ffe42c1-8678-f7de-15a4-109e891f9889,True,False,False,445297193879974602,8.109842,59.68885,Security
5954eb63-40f9-29ff-70de-77b1ea6a54f4,True,False,False,445297193879974604,8.902515,60.200672,Security
005f18d2-f182-e92b-0d77-3229ee641196,True,False,False,445297193879974606,11.619677,60.918594,Security
35580882-9159-de05-c148-af764e100be8,True,False,False,445297193879974608,6.49989,56.131824,Security
5947908d-7183-cdff-39e5-542f3ee27a9b,True,False,False,445297193879974610,64.045,-11.662256,Security
03bbc1e4-9dbd-9a46-f9ab-0bbfc5e9cc8d,True,False,False,445297193879974612,68.00074,26.406363,Security
e9e05ae4-6012-3200-fb8d-87daa230b067,True,False,False,445297193879974614,69.90241,23.499945,Security
1177bfd2-5c57-c8eb-fcb4-9dcf45522774,True,False,False,445297193879974616,69.37707,24.743845,Security
2c3010d6-7756-7e80-ec98-6945519ce379,True,False,False,445297193879974618,25.14474,15.330332,Security
746cb8a1-aa08-de3c-bb74-de4f8a9819c3,True,False,False,445297193879974620,24.86994,17.434345,Security
9b97a3e8-9432-d20f-604d-27db8a957bb3,False,False,False,445297193879974622,10.585732,42.138954,Benign
c35f4feb-f540-08a5-7fed-a4530e382042,True,False,False,445297193879974624,8.720437,-71.21128,Security
dac2dd4f-ee52-68b7-3c97-c93bdfef8556,True,False,False,445297193879974626,13.226958,-74.40076,Security
b95f7997-7dcc-9967-26e2-a0210bc1bd28,True,False,False,445297193879974628,5.239597,-69.41197,Security
bb017626-bec8-fcaf-0fd7-ea2a44a1ec7e,True,False,False,445297193879974630,5.546257,-69.866905,Security
5684e389-b2a1-6bb9-7a06-072b9f62e295,True,False,False,445297193879974632,4.5769706,-70.09463,Security
548da3ab-fe15-f895-5960-bbc79837c3e3,True,False,False,445297193879974634,1.2853712,-65.51904,Security
aee74583-1af3-e081-8630-ba14b140dbf1,True,False,False,445297193879974636,5.6162486,-65.068,Security
203c801e-894b-c86c-59a8-52f1c221a81f,True,False,False,445297193879974638,1.5286506,-64.31895,Security
61353dc1-d0ec-c5e8-3460-1d3487270763,True,False,False,445297193879974640,0.76864094,-67.2136,Security
d6c69e13-7b46-7ef1-dd2c-58ff817c4273,True,False,False,445297193879974642,3.2513692,-66.0727,Security
7c0cdeb9-2373-0969-9332-8a8775d335ff,True,False,False,445297193879974644,1.5522376,-64.296074,Security
eac513e8-17fa-c5f2-10e6-d676c0bb06cf,True,False,False,445297193879974646,-1.1851939,-64.66057,Security
b93a2fab-4888-98ea-d4f8-4efd91679a51,True,False,False,445297193879974648,0.84346414,-71.2511,Security
872dd28a-b3cb-918a-ccce-6a4a7bbd3d0c,True,False,False,445297193879974650,0.008778047,-71.79957,Security
d7f10e73-8d3c-11de-532d-f3a9c86b8365,True,False,False,445297193879974652,-2.1271272,-67.965576,Security
f5739372-6895-9e8e-191d-a3c9dcd5d8f0,True,False,False,445297193879974654,12.626149,-66.320076,Security
9d7647d9-7896-149b-8c72-529b5792941a,True,False,False,445297193879974656,16.971453,-66.87449,Security
ed02dc8f-3737-0241-a612-fda453250073,True,False,False,445297193879974658,10.862285,-63.05279,Security
